% Description of the German credit dataset.
% 
% 1. Title: German Credit data
% 
% 2. Source Information
% 
% Professor Dr. Hans Hofmann  
% Institut f"ur Statistik und "Okonometrie  
% Universit"at Hamburg  
% FB Wirtschaftswissenschaften  
% Von-Melle-Park 5    
% 2000 Hamburg 13 
% 
% 3. Number of Instances:  1000
% 
% Two datasets are provided.  the original dataset, in the form provided
% by Prof. Hofmann, contains categorical/symbolic attributes and
% is in the file "german.data".   
%  
% For algorithms that need numerical attributes, Strathclyde University 
% produced the file "german.data-numeric".  This file has been edited 
% and several indicator variables added to make it suitable for 
% algorithms which cannot cope with categorical variables.   Several
% attributes that are ordered categorical (such as attribute 17) have
% been coded as integer.    This was the form used by StatLog.
% 
% 
% 6. Number of Attributes german: 20 (7 numerical, 13 categorical)
%    Number of Attributes german.numer: 24 (24 numerical)
% 
% 
% 7.  Attribute description for german
% 
% Attribute 1:  (qualitative)
% 	       Status of existing checking account
%                A11 :      ... <    0 DM
% 	       A12 : 0 <= ... <  200 DM
% 	       A13 :      ... >= 200 DM /
% 		     salary assignments for at least 1 year
%                A14 : no_checking account
% 
% Attribute 2:  (numerical)
% 	      Duration in month
% 
% Attribute 3:  (qualitative)
% 	      Credit history
% 	      A30 : no credits taken/
% 		    all credits paid back duly
%               A31 : all credits at this bank paid back duly
% 	      A32 : existing credits paid back duly till now
%               A33 : delay in paying off in the past
% 	      A34 : critical account/
% 		    other credits existing (not at this bank)
% 
% Attribute 4:  (qualitative)
% 	      Purpose
% 	      A40 : car (new)
% 	      A41 : car (used)
% 	      A42 : furniture/equipment
% 	      A43 : radio/television
% 	      A44 : domestic appliances
% 	      A45 : repairs
% 	      A46 : education
% 	      A47 : (vacation - does not exist?)
% 	      A48 : retraining
% 	      A49 : business
% 	      A410 : others
% 
% Attribute 5:  (numerical)
% 	      Credit amount
% 
% Attibute 6:  (qualitative)
% 	      Savings account/bonds
% 	      A61 :          ... <  100 DM
% 	      A62 :   100 <= ... <  500 DM
% 	      A63 :   500 <= ... < 1000 DM
% 	      A64 :          .. >= 1000 DM
%               A65 :   unknown/ no savings account
% 
% Attribute 7:  (qualitative)
% 	      Present employment since
% 	      A71 : unemployed
% 	      A72 :       ... < 1 year
% 	      A73 : 1  <= ... < 4 years  
% 	      A74 : 4  <= ... < 7 years
% 	      A75 :       .. >= 7 years
% 
% Attribute 8:  (numerical)
% 	      Installment rate in percentage of disposable income
% 
% Attribute 9:  (qualitative)
% 	      Personal status and sex
% 	      A91 : male   : divorced/separated
% 	      A92 : female : divorced/separated/married
%               A93 : male   : single
% 	      A94 : male   : married/widowed
% 	      A95 : female : single
% 
% Attribute 10: (qualitative)
% 	      Other debtors / guarantors
% 	      A101 : none
% 	      A102 : co-applicant
% 	      A103 : guarantor
% 
% Attribute 11: (numerical)
% 	      Present residence since
% 
% Attribute 12: (qualitative)
% 	      Property
% 	      A121 : real estate
% 	      A122 : if not A121 : building society savings agreement/
% 				   life insurance
%               A123 : if not A121/A122 : car or other, not in attribute 6
% 	      A124 : unknown / no property
% 
% Attribute 13: (numerical)
% 	      Age in years
% 
% Attribute 14: (qualitative)
% 	      Other installment plans 
% 	      A141 : bank
% 	      A142 : stores
% 	      A143 : none
% 
% Attribute 15: (qualitative)
% 	      Housing
% 	      A151 : rent
% 	      A152 : own
% 	      A153 : for free
% 
% Attribute 16: (numerical)
%               Number of existing credits at this bank
% 
% Attribute 17: (qualitative)
% 	      Job
% 	      A171 : unemployed/ unskilled  - non-resident
% 	      A172 : unskilled - resident
% 	      A173 : skilled employee / official
% 	      A174 : management/ self-employed/
% 		     highly qualified employee/ officer
% 
% Attribute 18: (numerical)
% 	      Number of people being liable to provide maintenance for
% 
% Attribute 19: (qualitative)
% 	      Telephone
% 	      A191 : none
% 	      A192 : yes, registered under the customers name
% 
% Attribute 20: (qualitative)
% 	      foreign worker
% 	      A201 : yes
% 	      A202 : no
% 
% 
% 
% 8.  Cost Matrix
% 
% This dataset requires use of a cost matrix (see below)
% 
% 
%       1        2
% ----------------------------
%   1   0        1
% -----------------------
%   2   5        0
% 
% (1 = Good,  2 = Bad)
% 
% the rows represent the actual classification and the columns
% the predicted classification.
% 
% It is worse to class a customer as good when they are bad (5), 
% than it is to class a customer as bad when they are good (1).
% 
%
%
%
%
% Relabeled values in attribute checking_status
%    From: A11                     To: <0                
%    From: A12                     To: 0<=X<200          
%    From: A13                     To: >=200             
%    From: A14                     To: no_checking       
%
%
% Relabeled values in attribute credit_history
%    From: A30                     To: no_credits/all_paid
%    From: A31                     To: all_paid          
%    From: A32                     To: existing_paid     
%    From: A33                     To: delayed_previously
%    From: A34                     To: critical/other_existing_credit
%
%
% Relabeled values in attribute purpose
%    From: A40                     To: new_car           
%    From: A41                     To: used_car          
%    From: A42                     To: furniture/equipment 
%    From: A43                     To: radio/tv            
%    From: A44                     To: domestic_appliance
%    From: A45                     To: repairs             
%    From: A46                     To: education           
%    From: A47                     To: vacation            
%    From: A48                     To: retraining          
%    From: A49                     To: business            
%    From: A410                    To: other               
%
%
% Relabeled values in attribute savings_status
%    From: A61                     To: <100              
%    From: A62                     To: 100<=X<500        
%    From: A63                     To: 500<=X<1000       
%    From: A64                     To: >=1000            
%    From: A65                     To: no_known_savings  
%
%
% Relabeled values in attribute employment
%    From: A71                     To: unemployed          
%    From: A72                     To: <1                
%    From: A73                     To: 1<=X<4            
%    From: A74                     To: 4<=X<7            
%    From: A75                     To: >=7               
%
%
% Relabeled values in attribute personal_status
%    From: A91                     To: male_div/sep      
%    From: A92                     To: female_div/dep/mar
%    From: A93                     To: male_single       
%    From: A94                     To: male_mar/wid      
%    From: A95                     To: female_single     
%
%
% Relabeled values in attribute other_parties
%    From: A101                    To: none                
%    From: A102                    To: co_applicant      
%    From: A103                    To: guarantor           
%
%
% Relabeled values in attribute property_magnitude
%    From: A121                    To: real_estate       
%    From: A122                    To: life_insurance    
%    From: A123                    To: car                 
%    From: A124                    To: no_known_property 
%
%
% Relabeled values in attribute other_payment_plans
%    From: A141                    To: bank                
%    From: A142                    To: stores              
%    From: A143                    To: none                
%
%
% Relabeled values in attribute housing
%    From: A151                    To: rent                
%    From: A152                    To: own                 
%    From: A153                    To: for_free          
%
%
% Relabeled values in attribute job
%    From: A171                    To: unemp/unskilled_non_res
%    From: A172                    To: unskilled_resident
%    From: A173                    To: skilled             
%    From: A174                    To: high_qualif/self_emp/mgmt
%
%
% Relabeled values in attribute own_telephone
%    From: A191                    To: none                
%    From: A192                    To: yes                 
%
%
% Relabeled values in attribute foreign_worker
%    From: A201                    To: yes                 
%    From: A202                    To: no                  
%
%
% Relabeled values in attribute class
%    From: 1                       To: good                
%    From: 2                       To: bad                 
%
@relation german_credit
@attribute checking_status {<0,0<=X<200,>=200,no_checking}
@attribute duration numeric
@attribute credit_history {no_credits/all_paid,all_paid,existing_paid,delayed_previously,critical/other_existing_credit}
@attribute purpose {new_car,used_car,furniture/equipment,radio/tv,domestic_appliance,repairs,education,vacation,retraining,business,other}
@attribute credit_amount numeric
@attribute savings_status {<100,100<=X<500,500<=X<1000,>=1000,no_known_savings}
@attribute employment {unemployed,<1,1<=X<4,4<=X<7,>=7}
@attribute installment_commitment numeric
@attribute personal_status {male_div/sep,female_div/dep/mar,male_single,male_mar/wid,female_single}
@attribute other_parties {none,co_applicant,guarantor}
@attribute residence_since numeric
@attribute property_magnitude {real_estate,life_insurance,car,no_known_property}
@attribute age numeric
@attribute other_payment_plans {bank,stores,none}
@attribute housing {rent,own,for_free}
@attribute existing_credits numeric
@attribute job {unemp/unskilled_non_res,unskilled_resident,skilled,high_qualif/self_emp/mgmt}
@attribute num_dependents numeric
@attribute own_telephone {none,yes}
@attribute foreign_worker {yes,no}
@attribute class {bad,good}
@data
0<=X<200,9,all_paid,used_car,5129,<100,>=7,2,female_div/dep/mar,none,4,no_known_property,74,bank,for_free,1,high_qualif/self_emp/mgmt,2,yes,yes,bad
0<=X<200,16,critical/other_existing_credit,new_car,1175,<100,unemployed,2,male_single,none,3,car,68,none,for_free,3,unemp/unskilled_non_res,1,yes,yes,good
<0,12,existing_paid,radio/tv,674,100<=X<500,4<=X<7,4,male_mar/wid,none,1,life_insurance,20,none,own,1,skilled,1,none,yes,bad
0<=X<200,18,no_credits/all_paid,furniture/equipment,3244,<100,1<=X<4,1,female_div/dep/mar,none,4,car,33,bank,own,2,skilled,1,yes,yes,good
no_checking,24,existing_paid,business,4591,>=1000,1<=X<4,2,male_single,none,3,life_insurance,54,none,own,3,high_qualif/self_emp/mgmt,1,yes,yes,bad
0<=X<200,48,no_credits/all_paid,business,3844,100<=X<500,4<=X<7,4,male_single,none,4,no_known_property,34,none,for_free,1,unskilled_resident,2,none,yes,bad
0<=X<200,27,existing_paid,business,3915,<100,1<=X<4,4,male_single,none,2,car,36,none,own,1,skilled,2,yes,yes,bad
no_checking,6,existing_paid,radio/tv,2108,<100,4<=X<7,2,male_mar/wid,none,2,real_estate,29,none,rent,1,skilled,1,none,yes,good
0<=X<200,45,existing_paid,radio/tv,3031,100<=X<500,1<=X<4,4,male_single,guarantor,4,life_insurance,21,none,rent,1,skilled,1,none,yes,bad
0<=X<200,9,critical/other_existing_credit,education,1501,<100,>=7,2,female_div/dep/mar,none,3,car,34,none,own,2,high_qualif/self_emp/mgmt,1,yes,yes,bad
no_checking,6,critical/other_existing_credit,radio/tv,1382,<100,1<=X<4,1,female_div/dep/mar,none,1,car,28,none,own,2,skilled,1,yes,yes,good
0<=X<200,12,existing_paid,furniture/equipment,951,100<=X<500,<1,4,female_div/dep/mar,none,4,car,27,bank,rent,4,skilled,1,none,yes,bad
0<=X<200,24,existing_paid,used_car,2760,no_known_savings,>=7,4,male_single,none,4,no_known_property,36,bank,for_free,1,skilled,1,yes,yes,good
0<=X<200,18,delayed_previously,furniture/equipment,4297,<100,>=7,4,male_div/sep,none,3,no_known_property,40,none,own,1,high_qualif/self_emp/mgmt,1,yes,yes,bad
no_checking,9,critical/other_existing_credit,education,936,500<=X<1000,>=7,4,male_single,none,2,car,52,none,own,2,skilled,1,yes,yes,good
<0,12,existing_paid,new_car,1168,<100,1<=X<4,4,male_mar/wid,none,3,real_estate,27,none,own,1,unskilled_resident,1,none,yes,good
no_checking,27,delayed_previously,business,5117,<100,4<=X<7,3,male_single,none,4,car,26,none,own,2,skilled,1,none,yes,good
<0,12,existing_paid,retraining,902,<100,4<=X<7,4,male_mar/wid,none,4,life_insurance,21,none,rent,1,skilled,1,none,yes,bad
no_checking,12,critical/other_existing_credit,new_car,1495,<100,>=7,4,male_single,none,1,real_estate,38,none,own,2,unskilled_resident,2,none,yes,good
<0,30,critical/other_existing_credit,used_car,10623,<100,>=7,3,male_single,none,4,no_known_property,38,none,for_free,3,high_qualif/self_emp/mgmt,2,yes,yes,good
no_checking,12,critical/other_existing_credit,furniture/equipment,1935,<100,>=7,4,male_single,none,4,real_estate,43,none,own,3,skilled,1,yes,yes,good
0<=X<200,12,critical/other_existing_credit,domestic_appliance,1424,<100,4<=X<7,4,male_single,none,3,life_insurance,26,none,own,1,skilled,1,none,yes,good
<0,24,existing_paid,business,6568,<100,1<=X<4,2,male_mar/wid,none,2,car,21,stores,own,1,unskilled_resident,1,none,yes,good
no_checking,12,existing_paid,used_car,1413,>=1000,4<=X<7,3,male_single,none,2,life_insurance,55,none,own,1,skilled,1,none,no,good
no_checking,9,critical/other_existing_credit,radio/tv,3074,no_known_savings,1<=X<4,1,male_single,none,2,real_estate,33,none,own,2,skilled,2,none,yes,good
no_checking,36,existing_paid,radio/tv,3835,no_known_savings,>=7,2,female_div/dep/mar,none,4,real_estate,45,none,own,1,unskilled_resident,1,yes,yes,good
<0,27,no_credits/all_paid,business,5293,<100,unemployed,2,male_single,none,4,life_insurance,50,stores,own,2,skilled,1,yes,yes,bad
>=200,30,delayed_previously,business,1908,<100,>=7,4,male_single,none,4,real_estate,66,none,own,1,high_qualif/self_emp/mgmt,1,yes,yes,bad
no_checking,36,critical/other_existing_credit,radio/tv,3342,no_known_savings,>=7,4,male_single,none,2,car,51,none,own,1,skilled,1,yes,yes,good
0<=X<200,6,critical/other_existing_credit,retraining,932,no_known_savings,4<=X<7,1,female_div/dep/mar,none,3,life_insurance,39,none,own,2,unskilled_resident,1,none,yes,good
<0,18,no_credits/all_paid,business,3104,<100,4<=X<7,3,male_single,none,1,life_insurance,31,bank,own,1,skilled,1,yes,yes,good
>=200,36,existing_paid,radio/tv,3913,<100,1<=X<4,2,male_single,none,2,real_estate,23,none,own,1,skilled,1,yes,yes,good
<0,24,existing_paid,furniture/equipment,3021,<100,1<=X<4,2,male_div/sep,none,2,real_estate,24,none,rent,1,unskilled_resident,1,none,yes,good
no_checking,10,existing_paid,new_car,1364,<100,1<=X<4,2,female_div/dep/mar,none,4,car,64,none,own,1,skilled,1,yes,yes,good
0<=X<200,12,existing_paid,radio/tv,625,<100,<1,4,male_mar/wid,guarantor,1,real_estate,26,bank,own,1,unskilled_resident,1,none,yes,good
<0,12,existing_paid,education,1200,no_known_savings,1<=X<4,4,female_div/dep/mar,none,4,life_insurance,23,bank,rent,1,skilled,1,yes,yes,good
no_checking,12,existing_paid,radio/tv,707,<100,1<=X<4,4,male_single,none,2,real_estate,30,bank,own,2,skilled,1,none,yes,good
no_checking,24,delayed_previously,business,2978,no_known_savings,1<=X<4,4,male_single,none,4,real_estate,32,none,own,2,skilled,2,yes,yes,good
no_checking,15,existing_paid,used_car,4657,<100,1<=X<4,3,male_single,none,2,car,30,none,own,1,skilled,1,yes,yes,good
no_checking,36,no_credits/all_paid,repairs,2613,<100,1<=X<4,4,male_single,none,2,car,27,none,own,2,skilled,1,none,yes,good
0<=X<200,48,existing_paid,radio/tv,10961,>=1000,4<=X<7,1,male_single,co_applicant,2,no_known_property,27,bank,own,2,skilled,1,yes,yes,bad
<0,12,existing_paid,furniture/equipment,7865,<100,>=7,4,male_single,none,4,no_known_property,53,none,for_free,1,high_qualif/self_emp/mgmt,1,yes,yes,bad
no_checking,9,existing_paid,radio/tv,1478,<100,4<=X<7,4,male_single,none,2,car,22,none,own,1,skilled,1,none,yes,bad
<0,24,existing_paid,furniture/equipment,3149,<100,<1,4,male_single,none,1,no_known_property,22,bank,for_free,1,skilled,1,none,yes,good
>=200,36,existing_paid,radio/tv,4210,<100,1<=X<4,4,male_single,none,2,car,26,none,own,1,skilled,1,none,yes,bad
no_checking,9,existing_paid,new_car,2507,500<=X<1000,>=7,2,male_single,none,4,no_known_property,51,none,for_free,1,unskilled_resident,1,none,yes,good
no_checking,12,existing_paid,radio/tv,2141,100<=X<500,4<=X<7,3,male_single,none,1,no_known_property,35,none,own,1,skilled,1,none,yes,good
0<=X<200,18,existing_paid,radio/tv,866,<100,1<=X<4,4,male_mar/wid,guarantor,2,real_estate,25,none,own,1,unskilled_resident,1,none,yes,good
no_checking,4,critical/other_existing_credit,radio/tv,1544,<100,4<=X<7,2,male_single,none,1,real_estate,42,none,own,3,unskilled_resident,2,none,yes,good
<0,24,existing_paid,radio/tv,1823,<100,unemployed,4,male_single,none,2,car,30,stores,own,1,high_qualif/self_emp/mgmt,2,none,yes,bad
0<=X<200,6,existing_paid,new_car,14555,no_known_savings,unemployed,1,male_single,none,2,life_insurance,23,none,own,1,unemp/unskilled_non_res,1,yes,yes,bad
0<=X<200,21,existing_paid,business,2767,100<=X<500,>=7,4,male_div/sep,none,2,car,61,bank,rent,2,unskilled_resident,1,none,yes,bad
no_checking,12,critical/other_existing_credit,radio/tv,1291,<100,1<=X<4,4,female_div/dep/mar,none,2,life_insurance,35,none,own,2,skilled,1,none,yes,good
<0,30,existing_paid,radio/tv,2522,<100,>=7,1,male_single,guarantor,3,life_insurance,39,none,own,1,skilled,2,none,yes,good
<0,24,existing_paid,new_car,915,no_known_savings,>=7,4,female_div/dep/mar,none,2,car,29,bank,own,1,skilled,1,none,yes,bad
no_checking,6,existing_paid,radio/tv,1595,<100,4<=X<7,3,male_single,none,2,life_insurance,51,none,own,1,skilled,2,none,yes,good
<0,48,no_credits/all_paid,used_car,4605,<100,>=7,3,male_single,none,4,no_known_property,24,none,for_free,2,skilled,2,none,yes,bad
no_checking,12,critical/other_existing_credit,business,1185,<100,1<=X<4,3,female_div/dep/mar,none,2,real_estate,27,none,own,2,skilled,1,none,yes,good
no_checking,12,all_paid,retraining,3447,500<=X<1000,1<=X<4,4,female_div/dep/mar,none,3,real_estate,35,none,own,1,unskilled_resident,2,none,yes,good
no_checking,24,existing_paid,business,1258,<100,4<=X<7,4,male_single,none,1,real_estate,25,none,own,1,skilled,1,yes,yes,good
no_checking,12,critical/other_existing_credit,radio/tv,717,<100,>=7,4,male_single,none,4,real_estate,52,none,own,3,skilled,1,none,yes,good
no_checking,6,no_credits/all_paid,new_car,1204,100<=X<500,1<=X<4,4,male_single,none,1,no_known_property,35,bank,rent,1,skilled,1,none,no,good
>=200,24,existing_paid,furniture/equipment,1925,<100,1<=X<4,2,male_single,none,2,real_estate,26,none,own,1,skilled,1,none,yes,good
no_checking,18,existing_paid,radio/tv,433,<100,unemployed,3,female_div/dep/mar,co_applicant,4,real_estate,22,none,rent,1,skilled,1,none,yes,bad
<0,6,critical/other_existing_credit,new_car,666,>=1000,4<=X<7,3,female_div/dep/mar,none,4,real_estate,39,none,own,2,unskilled_resident,1,yes,yes,good
>=200,12,existing_paid,furniture/equipment,2251,<100,1<=X<4,1,female_div/dep/mar,none,2,car,46,none,own,1,unskilled_resident,1,none,yes,good
0<=X<200,30,existing_paid,new_car,2150,<100,1<=X<4,4,female_div/dep/mar,guarantor,2,no_known_property,24,bank,own,1,skilled,1,none,yes,bad
no_checking,24,delayed_previously,furniture/equipment,4151,100<=X<500,1<=X<4,2,male_single,none,3,life_insurance,35,none,own,2,skilled,1,none,yes,good
0<=X<200,9,existing_paid,furniture/equipment,2030,no_known_savings,4<=X<7,2,male_single,none,1,car,24,none,own,1,skilled,1,yes,yes,good
0<=X<200,60,delayed_previously,radio/tv,7418,no_known_savings,1<=X<4,1,male_single,none,1,real_estate,27,none,own,1,unskilled_resident,1,none,yes,good
no_checking,24,critical/other_existing_credit,radio/tv,2684,<100,1<=X<4,4,male_single,none,2,real_estate,35,none,own,2,unskilled_resident,1,none,yes,good
<0,12,all_paid,radio/tv,2149,<100,1<=X<4,4,male_div/sep,none,1,no_known_property,29,none,for_free,1,skilled,1,none,yes,bad
no_checking,15,existing_paid,used_car,3812,100<=X<500,<1,1,female_div/dep/mar,none,4,car,23,none,own,1,skilled,1,yes,yes,good
no_checking,11,critical/other_existing_credit,radio/tv,1154,100<=X<500,unemployed,4,female_div/dep/mar,none,4,real_estate,57,none,own,3,unskilled_resident,1,none,yes,good
<0,12,existing_paid,furniture/equipment,1657,<100,1<=X<4,2,male_single,none,2,real_estate,27,none,own,1,skilled,1,none,yes,good
<0,24,existing_paid,radio/tv,1603,<100,>=7,4,female_div/dep/mar,none,4,car,55,none,own,1,skilled,1,none,yes,good
<0,18,critical/other_existing_credit,new_car,5302,<100,>=7,2,male_single,none,4,no_known_property,36,none,for_free,3,high_qualif/self_emp/mgmt,1,yes,yes,good
no_checking,12,critical/other_existing_credit,education,2748,<100,>=7,2,female_div/dep/mar,none,4,no_known_property,57,bank,for_free,3,unskilled_resident,1,none,yes,good
no_checking,10,critical/other_existing_credit,new_car,1231,<100,>=7,3,male_single,none,4,real_estate,32,none,own,2,unskilled_resident,2,none,no,good
0<=X<200,15,existing_paid,radio/tv,802,<100,>=7,4,male_single,none,3,car,37,none,own,1,skilled,2,none,yes,bad
no_checking,36,critical/other_existing_credit,business,6304,no_known_savings,>=7,4,male_single,none,4,real_estate,36,none,own,2,skilled,1,none,yes,good
no_checking,24,existing_paid,radio/tv,1533,<100,<1,4,female_div/dep/mar,none,3,car,38,stores,own,1,skilled,1,yes,yes,good
<0,14,existing_paid,new_car,8978,<100,>=7,1,male_div/sep,none,4,life_insurance,45,none,own,1,high_qualif/self_emp/mgmt,1,yes,no,bad
no_checking,24,existing_paid,radio/tv,999,no_known_savings,>=7,4,male_single,none,2,car,25,none,own,2,skilled,1,none,yes,good
no_checking,18,existing_paid,new_car,2662,no_known_savings,4<=X<7,4,male_single,none,3,life_insurance,32,none,own,1,skilled,1,none,no,good
no_checking,12,critical/other_existing_credit,furniture/equipment,1402,500<=X<1000,4<=X<7,3,female_div/dep/mar,none,4,car,37,none,rent,1,skilled,1,yes,yes,good
0<=X<200,48,all_paid,new_car,12169,no_known_savings,unemployed,4,male_single,co_applicant,4,no_known_property,36,none,for_free,1,high_qualif/self_emp/mgmt,1,yes,yes,good
0<=X<200,48,existing_paid,radio/tv,3060,<100,4<=X<7,4,male_single,none,4,real_estate,28,none,own,2,skilled,1,none,yes,bad
<0,30,existing_paid,repairs,11998,<100,<1,1,male_div/sep,none,1,no_known_property,34,none,own,1,unskilled_resident,1,yes,yes,bad
no_checking,9,existing_paid,radio/tv,2697,<100,1<=X<4,1,male_single,none,2,real_estate,32,none,own,1,skilled,2,none,yes,good
no_checking,18,critical/other_existing_credit,radio/tv,2404,<100,1<=X<4,2,female_div/dep/mar,none,2,car,26,none,own,2,skilled,1,none,yes,good
<0,12,existing_paid,furniture/equipment,1262,no_known_savings,>=7,2,male_div/sep,none,4,life_insurance,49,none,own,1,unskilled_resident,1,yes,yes,good
no_checking,6,existing_paid,furniture/equipment,4611,<100,<1,1,female_div/dep/mar,none,4,life_insurance,32,none,own,1,skilled,1,none,yes,bad
no_checking,24,existing_paid,radio/tv,1901,100<=X<500,1<=X<4,4,male_single,none,4,car,29,none,rent,1,high_qualif/self_emp/mgmt,1,yes,yes,good
no_checking,15,critical/other_existing_credit,used_car,3368,>=1000,>=7,3,male_single,none,4,no_known_property,23,none,rent,2,skilled,1,yes,yes,good
no_checking,12,existing_paid,furniture/equipment,1574,<100,1<=X<4,4,male_single,none,2,real_estate,50,none,own,1,skilled,1,none,yes,good
>=200,18,all_paid,radio/tv,1445,no_known_savings,4<=X<7,4,male_single,none,4,car,49,bank,own,1,unskilled_resident,1,none,yes,good
no_checking,15,critical/other_existing_credit,furniture/equipment,1520,no_known_savings,>=7,4,male_single,none,4,life_insurance,63,none,own,1,skilled,1,none,yes,good
0<=X<200,24,critical/other_existing_credit,new_car,3878,100<=X<500,<1,4,male_div/sep,none,2,car,37,none,own,1,skilled,1,yes,yes,good
<0,47,existing_paid,new_car,10722,<100,<1,1,female_div/dep/mar,none,1,real_estate,35,none,own,1,unskilled_resident,1,yes,yes,good
<0,48,existing_paid,used_car,4788,<100,4<=X<7,4,male_single,none,3,life_insurance,26,none,own,1,skilled,2,none,yes,good
0<=X<200,48,delayed_previously,other,7582,100<=X<500,unemployed,2,male_single,none,4,no_known_property,31,none,for_free,1,high_qualif/self_emp/mgmt,1,yes,yes,good
0<=X<200,12,existing_paid,radio/tv,1092,<100,1<=X<4,4,female_div/dep/mar,guarantor,4,real_estate,49,none,own,2,skilled,1,yes,yes,good
<0,24,delayed_previously,radio/tv,1024,<100,<1,4,male_mar/wid,none,4,real_estate,48,stores,own,1,skilled,1,none,yes,bad
no_checking,12,existing_paid,business,1076,<100,1<=X<4,2,male_mar/wid,none,2,real_estate,26,none,own,1,skilled,1,yes,no,good
0<=X<200,36,existing_paid,used_car,9398,<100,<1,1,male_mar/wid,none,4,car,28,none,rent,1,high_qualif/self_emp/mgmt,1,yes,yes,bad
<0,24,critical/other_existing_credit,used_car,6419,<100,>=7,2,female_div/dep/mar,none,4,no_known_property,44,none,for_free,2,high_qualif/self_emp/mgmt,2,yes,yes,good
>=200,42,critical/other_existing_credit,used_car,4796,<100,>=7,4,male_single,none,4,no_known_property,56,none,for_free,1,skilled,1,none,yes,good
no_checking,48,critical/other_existing_credit,business,7629,no_known_savings,>=7,4,male_div/sep,none,2,car,46,bank,own,2,high_qualif/self_emp/mgmt,2,none,yes,good
0<=X<200,48,existing_paid,furniture/equipment,9960,<100,<1,1,female_div/dep/mar,none,2,car,26,none,own,1,skilled,1,yes,yes,bad
no_checking,12,existing_paid,used_car,4675,no_known_savings,<1,1,female_div/dep/mar,none,4,car,20,none,rent,1,skilled,1,none,yes,good
no_checking,10,existing_paid,new_car,1287,no_known_savings,>=7,4,male_single,co_applicant,2,life_insurance,45,none,own,1,unskilled_resident,1,none,no,good
no_checking,18,existing_paid,furniture/equipment,2515,<100,1<=X<4,3,male_single,none,4,real_estate,43,none,own,1,skilled,1,yes,yes,good
0<=X<200,21,critical/other_existing_credit,furniture/equipment,2745,>=1000,4<=X<7,3,male_single,none,2,car,32,none,own,2,skilled,1,yes,yes,good
no_checking,6,existing_paid,new_car,672,<100,unemployed,1,female_div/dep/mar,none,4,real_estate,54,none,own,1,unemp/unskilled_non_res,1,yes,yes,good
0<=X<200,36,no_credits/all_paid,radio/tv,3804,<100,1<=X<4,4,female_div/dep/mar,none,1,car,42,none,own,1,skilled,1,yes,yes,bad
>=200,24,critical/other_existing_credit,new_car,1344,no_known_savings,4<=X<7,4,male_single,none,2,real_estate,37,bank,own,2,unskilled_resident,2,none,yes,bad
<0,10,critical/other_existing_credit,new_car,1038,<100,4<=X<7,4,male_single,co_applicant,3,life_insurance,49,none,own,2,skilled,1,yes,yes,good
no_checking,48,critical/other_existing_credit,new_car,10127,500<=X<1000,1<=X<4,2,male_single,none,2,no_known_property,44,bank,for_free,1,skilled,1,none,yes,bad
no_checking,6,existing_paid,furniture/equipment,1543,>=1000,1<=X<4,4,male_div/sep,none,2,real_estate,33,none,own,1,skilled,1,none,yes,good
no_checking,30,existing_paid,used_car,4811,no_known_savings,4<=X<7,2,female_div/dep/mar,none,4,life_insurance,24,stores,rent,1,unskilled_resident,1,none,yes,good
<0,12,existing_paid,radio/tv,727,100<=X<500,<1,4,male_mar/wid,none,3,no_known_property,33,none,own,1,unskilled_resident,1,yes,yes,bad
0<=X<200,8,existing_paid,furniture/equipment,1237,<100,1<=X<4,3,female_div/dep/mar,none,4,real_estate,24,none,own,1,skilled,1,none,yes,bad
0<=X<200,9,existing_paid,new_car,276,<100,1<=X<4,4,male_mar/wid,none,4,real_estate,22,none,rent,1,unskilled_resident,1,none,yes,good
0<=X<200,48,existing_paid,other,5381,no_known_savings,unemployed,3,male_single,none,4,no_known_property,40,bank,for_free,1,unemp/unskilled_non_res,1,yes,yes,good
no_checking,24,existing_paid,furniture/equipment,5511,100<=X<500,1<=X<4,4,male_single,none,1,car,25,stores,own,1,skilled,1,none,yes,good
>=200,24,existing_paid,furniture/equipment,3749,<100,<1,2,female_div/dep/mar,none,4,car,26,none,own,1,skilled,1,none,yes,good
0<=X<200,12,existing_paid,new_car,685,<100,4<=X<7,2,male_mar/wid,none,3,car,25,bank,own,1,unskilled_resident,1,none,yes,bad
>=200,4,existing_paid,new_car,1494,no_known_savings,<1,1,male_single,none,2,real_estate,29,none,own,1,unskilled_resident,2,none,no,good
<0,36,all_paid,furniture/equipment,2746,<100,>=7,4,male_single,none,4,car,31,bank,own,1,skilled,1,none,yes,bad
<0,12,existing_paid,furniture/equipment,708,<100,1<=X<4,2,male_single,guarantor,3,life_insurance,38,none,own,1,unskilled_resident,2,none,yes,good
0<=X<200,24,existing_paid,furniture/equipment,4351,no_known_savings,1<=X<4,1,female_div/dep/mar,none,4,life_insurance,48,none,own,1,unskilled_resident,1,yes,yes,good
no_checking,12,critical/other_existing_credit,education,701,<100,1<=X<4,4,male_single,none,2,car,32,none,own,2,skilled,1,none,yes,good
<0,15,delayed_previously,furniture/equipment,3643,<100,>=7,1,female_div/dep/mar,none,4,life_insurance,27,none,own,2,unskilled_resident,1,none,yes,good
0<=X<200,30,critical/other_existing_credit,new_car,4249,<100,unemployed,4,male_mar/wid,none,2,car,28,none,own,2,high_qualif/self_emp/mgmt,1,none,yes,bad
